count,group,quote,word
1.0,baseline,quote_2015_76334,false
1.0,baseline,quote_2015_76334,testimony
1.0,baseline,quote_2015_76334,witnesses
1.0,baseline,quote_2015_76334,referred
1.0,baseline,quote_2015_76334,time
2.0,baseline,quote_2015_76334,ago
1.0,baseline,quote_2015_76334,weeks
1.0,baseline,quote_2015_76334,u.s
1.0,baseline,quote_2015_76334,attorney
1.0,baseline,quote_2015_76334,fbi
1.0,baseline,quote_2015_76334,significant
1.0,baseline,quote_2015_76334,supporting
1.0,baseline,quote_2015_76334,affidavits
1.0,baseline,quote_2015_76334,documentation
1.0,baseline,quote_2015_76486,absolutely
1.0,baseline,quote_2015_76486,way
1.0,baseline,quote_2015_76486,law
1.0,baseline,quote_2015_76486,gone
1.0,baseline,quote_2015_76486,effect
1.0,baseline,quote_2015_76486,snowden
1.0,baseline,quote_2015_76486,","
1.0,baseline,quote_2015_77316,thrown
1.0,baseline,quote_2015_77316,","
1.0,baseline,quote_2015_77316,interest
1.0,baseline,quote_2015_77316,understanding
2.0,baseline,quote_2015_77316,agriculture
2.0,baseline,quote_2015_77316,.
1.0,baseline,quote_2015_77316,lives
1.0,baseline,quote_2015_77316,breathes
1.0,baseline,quote_2015_77587,days
1.0,baseline,quote_2015_77587,good
1.0,baseline,quote_2015_77587,books
1.0,baseline,quote_2015_77587,confident
3.0,baseline,quote_2015_77587,.
1.0,baseline,quote_2015_77587,result
1.0,baseline,quote_2015_77587,got
1.0,baseline,quote_2015_77587,paper
1.0,baseline,quote_2015_77587,learned
1.0,baseline,quote_2015_79203,time
2.0,baseline,quote_2015_79203,","
1.0,baseline,quote_2015_79203,think
2.0,baseline,quote_2015_79203,.
1.0,baseline,quote_2015_79203,physical
1.0,baseline,quote_2015_79203,game
1.0,baseline,quote_2015_79212,strengthen
1.0,baseline,quote_2015_79212,shutting
1.0,baseline,quote_2015_79212,harm
1.0,baseline,quote_2015_79212,.
1.0,baseline,quote_2015_80279,cuts
1.0,baseline,quote_2015_80279,core
1.0,baseline,quote_2015_80279,measure
1.0,baseline,quote_2015_80279,society
1.0,baseline,quote_2015_80279,.
1.0,baseline,quote_2015_81879,testing
1.0,baseline,quote_2015_81879,waters
1.0,baseline,quote_2015_81879,","
1.0,baseline,quote_2015_82026,win
1.0,baseline,quote_2015_82026,saturday
1.0,baseline,quote_2015_82026,130-pound
1.0,baseline,quote_2015_82026,fighters
1.0,baseline,quote_2015_82026,.
1.0,baseline,quote_2015_82038,abort
1.0,baseline,quote_2015_82038,lane
1.0,baseline,quote_2015_82038,change
1.0,baseline,quote_2015_82038,.
2.0,baseline,quote_2015_82437,man
2.0,baseline,quote_2015_82437,prove
1.0,baseline,quote_2015_82437,dangerous
1.0,baseline,quote_2015_82437,.
1.0,baseline,quote_2015_83436,command
1.0,baseline,quote_2015_83436,","
1.0,baseline,quote_2015_83436,going
1.0,baseline,quote_2015_83436,.
1.0,baseline,quote_2015_84605,wish
1.0,baseline,quote_2015_84605,explain
1.0,baseline,quote_2015_84605,;
1.0,baseline,quote_2015_84605,like
1.0,baseline,quote_2015_84605,years
1.0,baseline,quote_2015_84605,ago
1.0,baseline,quote_2015_84605,","
1.0,baseline,quote_2015_84990,fy
1.0,baseline,quote_2015_84990,mhryder
2.0,baseline,quote_2015_84990,","
1.0,baseline,quote_2015_84990,os
2.0,baseline,quote_2015_84990,yw
1.0,baseline,quote_2015_84990,jeremy
1.0,baseline,quote_2015_84990,corbyn
1.0,baseline,quote_2015_84990,yn
1.0,baseline,quote_2015_84990,llwyddo
2.0,baseline,quote_2015_84990,y
1.0,baseline,quote_2015_84990,caiff
1.0,baseline,quote_2015_84990,blaid
1.0,baseline,quote_2015_84990,lafur
1.0,baseline,quote_2015_84990,bum
1.0,baseline,quote_2015_84990,mlynedd
1.0,baseline,quote_2015_84990,arall
1.0,baseline,quote_2015_84990,o
1.0,baseline,quote_2015_84990,ymryson
1.0,baseline,quote_2015_84990,mewnol
1.0,baseline,quote_2015_84990,cyn
1.0,baseline,quote_2015_84990,rhoi
1.0,baseline,quote_2015_84990,eu
1.0,baseline,quote_2015_84990,tŷ
1.0,baseline,quote_2015_84990,mewn
1.0,baseline,quote_2015_84990,trefn
1.0,baseline,quote_2015_84990,.
1.0,baseline,quote_2015_85021,won
1.0,baseline,quote_2015_85021,litigation
1.0,baseline,quote_2015_85021,","
1.0,baseline,quote_2015_85021,gone
1.0,baseline,quote_2015_85021,route
2.0,baseline,quote_2015_85021,.
1.0,baseline,quote_2015_85021,works
1.0,baseline,quote_2015_85021,everybody
1.0,baseline,quote_2015_85021,benefit
1.0,baseline,quote_2015_85681,way
2.0,baseline,quote_2015_85681,ngos
1.0,baseline,quote_2015_85681,demand
2.0,baseline,quote_2015_85681,accountability
1.0,baseline,quote_2015_85681,government
2.0,baseline,quote_2015_85681,","
1.0,baseline,quote_2015_85681,right
1.0,baseline,quote_2015_85681,seek
1.0,baseline,quote_2015_87718,think
1.0,baseline,quote_2015_87718,great
1.0,baseline,quote_2015_87718,compliment
1.0,baseline,quote_2015_87718,morton
1.0,baseline,quote_2015_87718,","
1.0,baseline,quote_2015_87718,coming
1.0,baseline,quote_2015_87718,getting
1.0,baseline,quote_2015_87718,regular
1.0,baseline,quote_2015_87718,-
1.0,baseline,quote_2015_87718,team
1.0,baseline,quote_2015_87718,opportunities
1.0,baseline,quote_2015_87718,given
1.0,baseline,quote_2015_87718,platform
1.0,baseline,quote_2015_87718,involved
1.0,baseline,quote_2015_87718,international
1.0,baseline,quote_2015_87718,level
1.0,baseline,quote_2015_87718,.
1.0,baseline,quote_2015_87867,l'education
1.0,baseline,quote_2015_87867,nationale
1.0,baseline,quote_2015_87867,state
1.0,baseline,quote_2015_87867,main
1.0,baseline,quote_2015_87867,tool
1.0,baseline,quote_2015_87867,promoting
1.0,baseline,quote_2015_87867,republican
1.0,baseline,quote_2015_87867,values
1.0,baseline,quote_2015_87867,.
2.0,baseline,quote_2015_87956,think
2.0,baseline,quote_2015_87956,attack
1.0,baseline,quote_2015_87956,spinner
5.0,baseline,quote_2015_87956,.
1.0,baseline,quote_2015_87956,england
1.0,baseline,quote_2015_87956,players
1.0,baseline,quote_2015_87956,history
1.0,baseline,quote_2015_87956,tentative
2.0,baseline,quote_2015_87956,spin
2.0,baseline,quote_2015_87956,look
2.0,baseline,quote_2015_87956,-
1.0,baseline,quote_2015_87956,english
2.0,baseline,quote_2015_87956,way
1.0,baseline,quote_2015_87956,play
1.0,baseline,quote_2015_87956,finger
1.0,baseline,quote_2015_87956,","
1.0,baseline,quote_2015_87985,looking
1.0,baseline,quote_2015_87985,ahead
2.0,baseline,quote_2015_87985,","
1.0,baseline,quote_2015_87985,feels
1.0,baseline,quote_2015_87985,like
1.0,baseline,quote_2015_87985,macro
1.0,baseline,quote_2015_87985,landscape
1.0,baseline,quote_2015_87985,volatile
1.0,baseline,quote_2015_87985,months
1.0,baseline,quote_2015_87985,ago
2.0,baseline,quote_2015_88889,","
1.0,baseline,quote_2015_88889,greater
1.0,baseline,quote_2015_88889,levels
1.0,baseline,quote_2015_88889,competition
1.0,baseline,quote_2015_88889,far
1.0,baseline,quote_2015_88889,riskier
2.0,baseline,quote_2015_88889,.
1.0,baseline,quote_2015_88889,higher
1.0,baseline,quote_2015_88889,prices
1.0,baseline,quote_2015_88889,run
1.0,baseline,quote_2015_88889,risk
1.0,baseline,quote_2015_88889,alienating
1.0,baseline,quote_2015_88889,customers
1.0,baseline,quote_2015_88889,easily
1.0,baseline,quote_2015_88889,defect
1.0,baseline,quote_2015_88889,brands
1.0,baseline,quote_2015_89417,week
1.0,baseline,quote_2015_89417,600
1.0,baseline,quote_2015_89417,growers
1.0,baseline,quote_2015_89417,spoken
1.0,baseline,quote_2015_89417,indication
1.0,baseline,quote_2015_89417,overwhelming
1.0,baseline,quote_2015_89417,majority
1.0,baseline,quote_2015_89417,supportive
1.0,baseline,quote_2015_89417,kisp
1.0,baseline,quote_2015_89417,proposals
1.0,baseline,quote_2015_89417,","
3.0,baseline,quote_2015_90841,tah
4.0,baseline,quote_2015_90841,-
1.0,baseline,quote_2015_90841,","
3.0,baseline,quote_2015_90841,ta
1.0,baseline,quote_2015_90841,taahhh
1.0,baseline,quote_2015_90841,.
1.0,baseline,quote_2015_90890,bike
1.0,baseline,quote_2015_90890,trails
2.0,baseline,quote_2015_90890,","
1.0,baseline,quote_2015_90890,based
1.0,baseline,quote_2015_90890,salisbury
1.0,baseline,quote_2015_90890,high
1.0,baseline,quote_2015_90890,school
1.0,baseline,quote_2015_90890,baseline
1.0,baseline,quote_2015_90890,sherwood
1.0,baseline,quote_2015_90890,drive
1.0,baseline,quote_2015_90890,clover
1.0,baseline,quote_2015_90890,bar
1.0,baseline,quote_2015_90890,.
1.0,baseline,quote_2015_91168,worried
1.0,baseline,quote_2015_91168,milestones
1.0,baseline,quote_2015_91168,averages
2.0,baseline,quote_2015_91168,","
1.0,baseline,quote_2015_91168,blocked
1.0,baseline,quote_2015_91168,got
1.0,baseline,quote_2015_91168,lot
1.0,baseline,quote_2015_91168,outs
1.0,baseline,quote_2015_91168,like
1.0,baseline,quote_2015_91554,liverpool
1.0,baseline,quote_2015_91554,changes
1.0,baseline,quote_2015_91554,cup
1.0,baseline,quote_2015_91554,tie
1.0,baseline,quote_2015_91554,bournemouth
1.0,baseline,quote_2015_93631,cheating
1.0,baseline,quote_2015_93631,","
1.0,baseline,quote_2015_93835,big
1.0,baseline,quote_2015_93835,development
1.0,baseline,quote_2015_93835,existing
1.0,baseline,quote_2015_93835,technology
1.0,baseline,quote_2015_93835,.
1.0,baseline,quote_2015_94459,trying
1.0,baseline,quote_2015_94459,talk
1.0,baseline,quote_2015_94459,country
1.0,baseline,quote_2015_94459,.
1.0,baseline,quote_2015_95577,observed
1.0,baseline,quote_2015_95577,wholesalers
1.0,baseline,quote_2015_95577,master
1.0,baseline,quote_2015_95577,distributors
1.0,baseline,quote_2015_95577,market
1.0,baseline,quote_2015_95577,taking
1.0,baseline,quote_2015_95577,advantage
1.0,baseline,quote_2015_95577,latest
2.0,baseline,quote_2015_95577,inventory
1.0,baseline,quote_2015_95577,science
5.0,baseline,quote_2015_95577,","
1.0,baseline,quote_2015_95577,losing
2.0,baseline,quote_2015_95577,sales
1.0,baseline,quote_2015_95577,profits
1.0,baseline,quote_2015_95577,unnecessarily
1.0,baseline,quote_2015_95577,.
1.0,baseline,quote_2015_95577,fill
1.0,baseline,quote_2015_95577,gap
1.0,baseline,quote_2015_95577,provide
1.0,baseline,quote_2015_95577,cloud
1.0,baseline,quote_2015_95577,based
1.0,baseline,quote_2015_95577,demand
1.0,baseline,quote_2015_95577,forecasting
1.0,baseline,quote_2015_95577,system
1.0,baseline,quote_2015_95577,analyzes
1.0,baseline,quote_2015_95577,transactions
1.0,baseline,quote_2015_95577,item
1.0,baseline,quote_2015_95577,customer
1.0,baseline,quote_2015_95577,create
1.0,baseline,quote_2015_95577,accurate
1.0,baseline,quote_2015_95577,forecast
1.0,baseline,quote_2015_95577,optimal
1.0,baseline,quote_2015_95577,investment
1.0,baseline,quote_2015_95577,sku
1.0,baseline,quote_2015_97029,people
3.0,baseline,quote_2015_97029,","
1.0,baseline,quote_2015_97029,especially
1.0,baseline,quote_2015_97029,living
1.0,baseline,quote_2015_97029,margins
1.0,baseline,quote_2015_97029,lose
1.0,baseline,quote_2015_97029,access
1.0,baseline,quote_2015_97029,health
1.0,baseline,quote_2015_97029,care
1.0,baseline,quote_2015_97029,turn
1.0,baseline,quote_2015_97290,experienced
1.0,baseline,quote_2015_97290,guys
1.0,baseline,quote_2015_97290,played
1.0,baseline,quote_2015_97290,good
1.0,baseline,quote_2015_97290,team
1.0,baseline,quote_2015_97290,soccer
1.0,baseline,quote_2015_97290,","
1.0,baseline,quote_2015_97290,try
1.0,baseline,quote_2015_97290,lot
1.0,baseline,quote_2015_97290,mistakes
2.0,baseline,quote_2015_97290,.
1.0,baseline,quote_2015_97290,feel
1.0,baseline,quote_2015_97290,like
1.0,baseline,quote_2015_97290,year
1.0,baseline,quote_2015_97290,come
1.0,baseline,quote_2015_98844,apply
1.0,baseline,quote_2015_98844,[
1.0,baseline,quote_2015_98844,nfl
1.0,baseline,quote_2015_98844,]
1.0,baseline,quote_2015_98844,advisory
1.0,baseline,quote_2015_98844,board
1.0,baseline,quote_2015_98844,spots
1.0,baseline,quote_2015_98844,finished
1.0,baseline,quote_2015_98844,heard
1.0,baseline,quote_2015_98844,","
1.0,baseline,quote_2015_99695,build
1.0,baseline,quote_2015_99695,manufacturing
1.0,baseline,quote_2015_99695,talent
1.0,baseline,quote_2015_99695,pipeline
1.0,baseline,quote_2015_99695,.
2.0,baseline,quote_2016_1410,position
1.0,baseline,quote_2016_1410,sole
1.0,baseline,quote_2016_1410,fiduciary
1.0,baseline,quote_2016_1410,$
1.0,baseline,quote_2016_1410,90
1.0,baseline,quote_2016_1410,billion
1.0,baseline,quote_2016_1410,teachers
2.0,baseline,quote_2016_1410,'
3.0,baseline,quote_2016_1410,state
1.0,baseline,quote_2016_1410,employees
1.0,baseline,quote_2016_1410,retirement
1.0,baseline,quote_2016_1410,system
1.0,baseline,quote_2016_1410,chairwoman
1.0,baseline,quote_2016_1410,banking
1.0,baseline,quote_2016_1410,commission
1.0,baseline,quote_2016_1410,direct
1.0,baseline,quote_2016_1410,conflict
2.0,baseline,quote_2016_1410,boards
1.0,baseline,quote_2016_1410,.
1.0,baseline,quote_2016_1410,influence
1.0,baseline,quote_2016_1410,regulatory
1.0,baseline,quote_2016_1410,afforded
1.0,baseline,quote_2016_1410,corporate
1.0,baseline,quote_2016_1410,board
1.0,baseline,quote_2016_1410,member
1.0,baseline,quote_2016_1410,","
3.0,baseline,quote_2016_2388,work
5.0,baseline,quote_2016_2388,","
1.0,baseline,quote_2016_2388,ruin
1.0,baseline,quote_2016_2388,....
1.0,baseline,quote_2016_2388,let
1.0,baseline,quote_2016_2388,set
1.0,baseline,quote_2016_2388,return
2.0,baseline,quote_2016_2388,.
1.0,baseline,quote_2016_2388,try
1.0,baseline,quote_2016_2388,rush
1.0,baseline,quote_2016_2388,cooperate
1.0,baseline,quote_2016_2577,confident
1.0,baseline,quote_2016_2577,jeff
1.0,baseline,quote_2016_2577,","
1.0,baseline,quote_2016_3281,understandable
1.0,baseline,quote_2016_3281,think
1.0,baseline,quote_2016_3281,world
1.0,baseline,quote_2016_3281,problems
1.0,baseline,quote_2016_3281,big
1.0,baseline,quote_2016_3281,little
1.0,baseline,quote_2016_3281,help
1.0,baseline,quote_2016_3281,.
1.0,baseline,quote_2016_5643,today
1.0,baseline,quote_2016_5643,action
1.0,baseline,quote_2016_5643,ensure
1.0,baseline,quote_2016_5643,county
1.0,baseline,quote_2016_5643,infrastructure
1.0,baseline,quote_2016_5643,ready
1.0,baseline,quote_2016_5643,upcoming
1.0,baseline,quote_2016_5643,storm
1.0,baseline,quote_2016_5643,season
1.0,baseline,quote_2016_5643,critical
1.0,baseline,quote_2016_5643,resources
1.0,baseline,quote_2016_5643,available
1.0,baseline,quote_2016_5643,responders
1.0,baseline,quote_2016_5643,protection
1.0,baseline,quote_2016_5643,lives
1.0,baseline,quote_2016_5643,property
1.0,baseline,quote_2016_5643,.
1.0,baseline,quote_2016_6408,trying
1.0,baseline,quote_2016_6408,guys
1.0,baseline,quote_2016_6408,","
1.0,baseline,quote_2016_6688,equipment
1.0,baseline,quote_2016_6688,vessels
1.0,baseline,quote_2016_6688,250
1.0,baseline,quote_2016_6688,300
1.0,baseline,quote_2016_6688,tons
1.0,baseline,quote_2016_6688,expedition
1.0,baseline,quote_2016_6688,","
1.0,baseline,quote_2016_6688,granting
1.0,baseline,quote_2016_6688,aid
1.0,baseline,quote_2016_6688,government
1.0,baseline,quote_2016_6688,deem
1.0,baseline,quote_2016_6688,requisite
1.0,baseline,quote_2016_6688,.
1.0,baseline,quote_2016_10327,home
1.0,baseline,quote_2016_10327,.
1.0,baseline,quote_2016_12026,certain
1.0,baseline,quote_2016_12026,mistakes
3.0,baseline,quote_2016_12026,","
1.0,baseline,quote_2016_12026,pay
1.0,baseline,quote_2016_12026,attention
1.0,baseline,quote_2016_12026,going
1.0,baseline,quote_2016_12026,inclined
1.0,baseline,quote_2016_14697,think
2.0,baseline,quote_2016_14697,","
1.0,baseline,quote_2016_14697,cybersecurity
1.0,baseline,quote_2016_14697,expert
1.0,baseline,quote_2016_14697,need
1.0,baseline,quote_2016_14697,user
2.0,baseline,quote_2016_14697,tell
1.0,baseline,quote_2016_14697,gender
1.0,baseline,quote_2016_14697,?
1.0,baseline,quote_2016_14697,sure
1.0,baseline,quote_2016_14697,!
1.0,baseline,quote_2016_16373,running
1.0,baseline,quote_2016_16373,lgbt
1.0,baseline,quote_2016_16373,teenager
1.0,baseline,quote_2016_16373,north
1.0,baseline,quote_2016_16373,carolina
1.0,baseline,quote_2016_16373,sees
1.0,baseline,quote_2016_16373,governor
1.0,baseline,quote_2016_16373,sign
1.0,baseline,quote_2016_16373,bill
1.0,baseline,quote_2016_16373,legalizing
1.0,baseline,quote_2016_16373,discrimination
1.0,baseline,quote_2016_16373,suddenly
1.0,baseline,quote_2016_16373,feels
1.0,baseline,quote_2016_16373,like
1.0,baseline,quote_2016_16373,second
1.0,baseline,quote_2016_16373,-
1.0,baseline,quote_2016_16373,class
1.0,baseline,quote_2016_16373,citizen
1.0,baseline,quote_2016_16373,.
1.0,baseline,quote_2016_18977,strong
1.0,baseline,quote_2016_18977,purpose
1.0,baseline,quote_2016_18977,think
1.0,baseline,quote_2016_18977,wanting
1.0,baseline,quote_2016_18977,attention
2.0,baseline,quote_2016_18977,.
1.0,baseline,quote_2016_18977,community
1.0,baseline,quote_2016_18977,built
1.0,baseline,quote_2016_18977,healing
1.0,baseline,quote_2016_18977,happens
1.0,baseline,quote_2016_18977,ritual
1.0,baseline,quote_2016_18977,shows
1.0,baseline,quote_2016_18977,feel
1.0,baseline,quote_2016_18977,night
1.0,baseline,quote_2016_19860,laid
1.0,baseline,quote_2016_19860,great
1.0,baseline,quote_2016_19860,foundation
1.0,baseline,quote_2016_19860,team
2.0,baseline,quote_2016_19860,.
1.0,baseline,quote_2016_19860,good
1.0,baseline,quote_2016_19860,opportunity
1.0,baseline,quote_2016_19860,everybody
1.0,baseline,quote_2016_19860,away
1.0,baseline,quote_2016_19860,","
1.0,baseline,quote_2016_19860,getting
1.0,baseline,quote_2016_19860,work
1.0,baseline,quote_2016_20257,need
1.0,baseline,quote_2016_20257,love
1.0,baseline,quote_2016_20257,understanding
5.0,baseline,quote_2016_20257,.
1.0,baseline,quote_2016_20257,mothers
1.0,baseline,quote_2016_20257,fathers
1.0,baseline,quote_2016_20257,story
1.0,baseline,quote_2016_20257,got
1.0,baseline,quote_2016_20257,stop
1.0,baseline,quote_2016_20257,breaking
2.0,baseline,quote_2016_20257,families
1.0,baseline,quote_2016_20257,apart
1.0,baseline,quote_2016_20257,time
1.0,baseline,quote_2016_20257,come
1.0,baseline,quote_2016_20290,joined
1.0,baseline,quote_2016_20290,paypal
4.0,baseline,quote_2016_20290,","
1.0,baseline,quote_2016_20290,cto
1.0,baseline,quote_2016_20290,time
1.0,baseline,quote_2016_20290,james
1.0,baseline,quote_2016_20290,barrese
1.0,baseline,quote_2016_20290,said
1.0,baseline,quote_2016_20290,:
1.0,baseline,quote_2016_20290,come
1.0,baseline,quote_2016_20290,join
1.0,baseline,quote_2016_20290,lead
1.0,baseline,quote_2016_20290,pirate
1.0,baseline,quote_2016_20290,band
1.0,baseline,quote_2016_20290,change
1.0,baseline,quote_2016_20290,.
1.0,baseline,quote_2016_21397,choose
1.0,baseline,quote_2016_21397,rent
1.0,baseline,quote_2016_21397,buy
1.0,baseline,quote_2016_21397,property
1.0,baseline,quote_2016_21397,stay
1.0,baseline,quote_2016_21397,hotel
1.0,baseline,quote_2016_21397,commercial
1.0,baseline,quote_2016_21397,establishment
1.0,baseline,quote_2016_21397,travelling
1.0,baseline,quote_2016_21682,fell
1.0,baseline,quote_2016_21682,apart
1.0,baseline,quote_2016_21682,accord
1.0,baseline,quote_2016_21682,.
1.0,baseline,quote_2016_22525,went
1.0,baseline,quote_2016_22525,grab
1.0,baseline,quote_2016_22525,puck
1.0,baseline,quote_2016_22525,thought
1.0,baseline,quote_2016_22525,going
1.0,baseline,quote_2016_22525,hit
2.0,baseline,quote_2016_22525,","
1.0,baseline,quote_2016_22525,lowered
1.0,baseline,quote_2016_22525,shoulder
1.0,baseline,quote_2016_22668,support
2.0,baseline,quote_2016_22668,cct
1.0,baseline,quote_2016_22668,program
1.0,baseline,quote_2016_22668,review
1.0,baseline,quote_2016_22668,model
1.0,baseline,quote_2016_22668,?
2.0,baseline,quote_2016_23653,day
4.0,baseline,quote_2016_23653,-
2.0,baseline,quote_2016_23653,","
2.0,baseline,quote_2016_23653,week
1.0,baseline,quote_2016_23653,thing
2.0,baseline,quote_2016_23653,.
1.0,baseline,quote_2016_23653,setbacks
1.0,baseline,quote_2016_23653,continues
2.0,baseline,quote_2016_23653,better
1.0,after,quote_2016_23870,self
1.0,after,quote_2016_23870,-
1.0,after,quote_2016_23870,serving
1.0,after,quote_2016_23870,speculation
